Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.9879,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9992,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.9986,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9768,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.9840,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2652,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.9904,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.9967,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.9942,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.9958,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.9994,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.9989,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1120,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.9973,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.9967,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1234,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1966,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3883,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.9977,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.9947,D:/ORCHAMP_SON_2022/recs\ARM2\ARM2_20220727_083000.wav
